"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000228336",0,NA,NA,NA,NA,NA
"ENSG00000173285",0,NA,NA,NA,NA,NA
"ENSG00000177201",0,NA,NA,NA,NA,NA
"ENSG00000177212",0,NA,NA,NA,NA,NA
"ENSG00000160062",9.27599412883069,0.526259570535203,0.769247643479702,0.684122434427827,0.4938978564865,NA
"ENSG00000176261",124.109609678578,-0.318792057901102,0.205596069909619,-1.55057466828643,0.121003646689819,0.400737176217956
"ENSG00000242769",0,NA,NA,NA,NA,NA
"ENSG00000213281",117.991169236333,0.0588178821024215,0.220010227737813,0.267341580921933,0.789206174475064,0.936205884837696
"ENSG00000201900",0.262886326559554,1.58520202967493,4.99593334402823,0.317298474682367,0.751017134642685,NA
"ENSG00000052723",50.8487169136142,0.191794341939003,0.324837644999265,0.590431389007999,0.554901471738963,0.830514785516594
"ENSG00000180433",0,NA,NA,NA,NA,NA
"ENSG00000182783",0,NA,NA,NA,NA,NA
"ENSG00000223972",0,NA,NA,NA,NA,NA
"ENSG00000227232",0.235164756026282,-1.30485652557544,4.99674474782338,-0.261141321285992,0.793983527119958,NA
"ENSG00000278267",0.493484669990856,0.134102644828314,4.99610070018908,0.0268414615468497,0.978586183587433,NA
"ENSG00000243485",0,NA,NA,NA,NA,NA
"ENSG00000284332",0,NA,NA,NA,NA,NA
"ENSG00000237613",0,NA,NA,NA,NA,NA
"ENSG00000268020",0,NA,NA,NA,NA,NA
"ENSG00000240361",0,NA,NA,NA,NA,NA
"ENSG00000186092",0,NA,NA,NA,NA,NA
"ENSG00000238009",0,NA,NA,NA,NA,NA
"ENSG00000239945",0,NA,NA,NA,NA,NA
"ENSG00000233750",0,NA,NA,NA,NA,NA
"ENSG00000268903",0.733450588593306,-0.869923398937324,3.9310504664641,-0.221295403444617,0.824862428789229,NA
"ENSG00000269981",0.765738571721558,1.13534657798902,4.14514349397539,0.273898015747622,0.784162996503351,NA
"ENSG00000239906",0,NA,NA,NA,NA,NA
"ENSG00000241860",0,NA,NA,NA,NA,NA
"ENSG00000222623",0,NA,NA,NA,NA,NA
"ENSG00000241599",0,NA,NA,NA,NA,NA
"ENSG00000188558",0,NA,NA,NA,NA,NA
"ENSG00000077522",0,NA,NA,NA,NA,NA
"ENSG00000196240",0,NA,NA,NA,NA,NA
"ENSG00000197437",0,NA,NA,NA,NA,NA
"ENSG00000221888",0,NA,NA,NA,NA,NA
"ENSG00000228198",0,NA,NA,NA,NA,NA
"ENSG00000184022",0,NA,NA,NA,NA,NA
"ENSG00000197403",0,NA,NA,NA,NA,NA
"ENSG00000279301",0,NA,NA,NA,NA,NA
"ENSG00000198967",0,NA,NA,NA,NA,NA
"ENSG00000163554",0,NA,NA,NA,NA,NA
"ENSG00000198965",0,NA,NA,NA,NA,NA
"ENSG00000229051",0,NA,NA,NA,NA,NA
"ENSG00000235782",0,NA,NA,NA,NA,NA
"ENSG00000269933",0,NA,NA,NA,NA,NA
"ENSG00000235079",0.498051082585836,0.146838541519934,4.99518888362276,0.0293959938134391,0.976548767899281,NA
"ENSG00000132485",155.388210937337,-0.148840091796458,0.18773921986022,-0.792802334574929,0.427892996126609,0.744039041407227
"ENSG00000207721",0,NA,NA,NA,NA,NA
"ENSG00000229956",0.479931837204901,-2.32235575372441,4.89130599967011,-0.474792571530189,0.634934828267363,NA
"ENSG00000226324",0,NA,NA,NA,NA,NA
"ENSG00000231985",0,NA,NA,NA,NA,NA
"ENSG00000271618",0,NA,NA,NA,NA,NA
"ENSG00000143418",164.044019197607,0.398060192467768,0.17838981498679,2.23140649872441,0.0256542147749351,0.154198205828067
"ENSG00000259357",0,NA,NA,NA,NA,NA
"ENSG00000231073",0,NA,NA,NA,NA,NA
"ENSG00000143412",41.2466832278814,0.395408741622892,0.360060413890654,1.09817332416602,0.272128812208432,0.617481039750056
"ENSG00000143363",55.9005427410832,-0.277205679501822,0.306439196338494,-0.904602553505,0.36567598207277,0.701177316800882
"ENSG00000200759",0,NA,NA,NA,NA,NA
"ENSG00000163141",18.5566287792117,-0.214612959626512,0.537111438961142,-0.399568774855378,0.689474158852795,NA
"ENSG00000143443",6.04245105217468,0.870864316671556,0.986124023309329,0.883118447666478,0.37717227791152,NA
"ENSG00000197622",762.575104612987,-0.00615097016547343,0.0847330163812243,-0.0725923663309643,0.942130501479805,0.983753763582549
"ENSG00000213190",178.479336355294,0.191121367098486,0.174762177713321,1.09360829442169,0.274126809887657,0.619349633308016
"ENSG00000162783",128.582417180851,-0.124724975896782,0.210637796098674,-0.592130083996672,0.553763483026367,0.830124029967986
"ENSG00000160785",167.158394937791,-0.0337224280499753,0.175815366124037,-0.191805920002375,0.847894233575738,0.957573299198185
"ENSG00000091483",150.099386177982,-0.0998655629836198,0.187685066335134,-0.532091151063121,0.594662865853065,0.852598018651032
"ENSG00000117009",8.43214099409354,2.02186527076077,0.904666426005675,2.23492904416471,0.0254220074290702,NA
"ENSG00000054277",6.70728682189566,-0.190338693387636,0.934182833212646,-0.203748866517985,0.838549753128557,NA
"ENSG00000203668",40.8641144279867,-0.270780761098247,0.362374824254922,-0.747239440971097,0.454919040297144,0.765130684403659
"ENSG00000287513",0,NA,NA,NA,NA,NA
"ENSG00000197785",56.8589084547143,0.783608282345162,0.307791839234003,2.54590337513599,0.0108995353728684,0.0849412066989057
"ENSG00000205090",0.235164756026282,-1.30485652557544,4.99674474782338,-0.261141321285992,0.793983527119958,NA
"ENSG00000160075",245.218800582739,-0.273448820158547,0.146076062284652,-1.87196187987111,0.0612118775417591,0.272648536368006
"ENSG00000215014",2.68004885300363,-1.28385448058392,1.63814137917946,-0.78372629914702,0.433200727469281,NA
"ENSG00000197530",42.7274004598889,1.14428270846322,0.367631111315296,3.11258398226757,0.00185457239530823,0.0215903298080124
"ENSG00000116128",104.107663926293,-0.196536790110954,0.230116644798908,-0.854074638028474,0.393063635394635,0.72114663854107
"ENSG00000229022",0,NA,NA,NA,NA,NA
"ENSG00000174371",8.64931867371101,-0.453761806035732,0.808587001431512,-0.561178704619785,0.574675718677391,NA
"ENSG00000235990",0,NA,NA,NA,NA,NA
"ENSG00000196289",0,NA,NA,NA,NA,NA
"ENSG00000213026",0,NA,NA,NA,NA,NA
"ENSG00000197769",0,NA,NA,NA,NA,NA
"ENSG00000224625",0,NA,NA,NA,NA,NA
"ENSG00000277099",0,NA,NA,NA,NA,NA
"ENSG00000162843",0,NA,NA,NA,NA,NA
"ENSG00000288723",0,NA,NA,NA,NA,NA
"ENSG00000264720",0,NA,NA,NA,NA,NA
"ENSG00000248458",0,NA,NA,NA,NA,NA
"ENSG00000152760",0,NA,NA,NA,NA,NA
"ENSG00000152763",10.733292980865,0.336587905161515,0.713253051332363,0.471905314015504,0.636994374867896,NA
"ENSG00000231080",0,NA,NA,NA,NA,NA
"ENSG00000118473",0.765738571721558,1.13534657798902,4.14514349397539,0.273898015747622,0.784162996503351,NA
"ENSG00000286174",0,NA,NA,NA,NA,NA
"ENSG00000229400",0,NA,NA,NA,NA,NA
"ENSG00000225334",0,NA,NA,NA,NA,NA
"ENSG00000286719",0,NA,NA,NA,NA,NA
"ENSG00000143815",35.9025735024518,-0.330243920283792,0.398740126559515,-0.828218426706299,0.407546810105717,NA
"ENSG00000282418",0,NA,NA,NA,NA,NA
"ENSG00000185842",11.9056357533251,-0.10955589457152,0.67497000018899,-0.162312242826859,0.871059974139318,NA
"ENSG00000222046",0.502852245162004,0.132129958855321,4.99413649417421,0.026457017946837,0.978892816296649,NA
"ENSG00000143479",89.498677757027,-0.177844472582233,0.249180741263548,-0.713716765109606,0.475402337433867,0.776414280835513
"ENSG00000120337",0.705494268078846,-2.88043358686982,4.72900756575125,-0.609098959310343,0.542458847354862,NA
"ENSG00000162368",360.971338689836,0.143038248754031,0.120825334580616,1.1838431836379,0.236475144373779,0.575251823951917
"ENSG00000212916",4.35895962827823,-1.67526975060018,1.27201481118203,-1.31702063205021,0.187831708848639,NA
"ENSG00000117600",0,NA,NA,NA,NA,NA
"ENSG00000119283",0.235164756026282,-1.30485652557544,4.99674474782338,-0.261141321285992,0.793983527119958,NA
"ENSG00000254685",13.6866669044962,-1.18994111398118,0.652123822038671,-1.8247165243269,0.0680438183425021,NA
"ENSG00000162398",0,NA,NA,NA,NA,NA
"ENSG00000163125",195.702635244305,-0.174934448548124,0.166820356647707,-1.04863969879619,0.294343977324128,0.63644805120279
"ENSG00000271383",1.45334834440066,-2.19843583246266,2.66302418713194,-0.825541068340938,0.409064476849215,NA
"ENSG00000205116",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000117481",86.1311815852818,-0.24886747401617,0.249394823741862,-0.997885482474014,0.318334892433371,0.659860848833324
"ENSG00000196944",0,NA,NA,NA,NA,NA
"ENSG00000172410",0,NA,NA,NA,NA,NA
"ENSG00000196418",8.81501795592241,-1.04955012744878,0.817771277795146,-1.28342747654155,0.1993423527183,NA
"ENSG00000186440",0,NA,NA,NA,NA,NA
"ENSG00000196427",0,NA,NA,NA,NA,NA
"ENSG00000263513",0.262886326559554,1.58520202967493,4.99593334402823,0.317298474682367,0.751017134642685,NA
"ENSG00000143393",239.919503909409,0.028607071373957,0.147051423751392,0.194537874195089,0.845754742829453,0.957023644822763
"ENSG00000197241",0,NA,NA,NA,NA,NA
"ENSG00000196171",0,NA,NA,NA,NA,NA
"ENSG00000187170",0,NA,NA,NA,NA,NA
"ENSG00000160789",619.498567042187,0.391490781058422,0.092151026535055,4.24836049883282,2.15340673987771e-05,0.000493723110505294
"ENSG00000226029",2.99357715805356,0.136418489257049,1.47850295293021,0.0922679856585235,0.926485123581734,NA
"ENSG00000080947",7.24684705778191,0.231011672162927,0.887446453123162,0.260310547582826,0.794624237194751,NA
"ENSG00000206652",0,NA,NA,NA,NA,NA
"ENSG00000261135",0,NA,NA,NA,NA,NA
"ENSG00000285853",0,NA,NA,NA,NA,NA
"ENSG00000224174",0,NA,NA,NA,NA,NA
"ENSG00000233421",0,NA,NA,NA,NA,NA
"ENSG00000277344",0,NA,NA,NA,NA,NA
"ENSG00000225710",0,NA,NA,NA,NA,NA
"ENSG00000271732",0,NA,NA,NA,NA,NA
"ENSG00000215908",31.0428483728226,0.368672054453583,0.426980077096076,0.863440882209188,0.387895110002777,NA
"ENSG00000283773",0,NA,NA,NA,NA,NA
"ENSG00000186301",3.77333806252345,0.714535352721594,1.29900633782615,0.550063022723468,0.582276147814403,NA
"ENSG00000282143",0,NA,NA,NA,NA,NA
"ENSG00000207513",0,NA,NA,NA,NA,NA
"ENSG00000169717",0,NA,NA,NA,NA,NA
"ENSG00000283572",0,NA,NA,NA,NA,NA
"ENSG00000226286",0,NA,NA,NA,NA,NA
"ENSG00000279839",0,NA,NA,NA,NA,NA
"ENSG00000231978",0,NA,NA,NA,NA,NA
"ENSG00000187942",0.738017001188286,-0.858953337025799,3.91600103205655,-0.219344512423355,0.826381690130016,NA
"ENSG00000142798",886.506673942345,0.648178295039757,0.0783172642682413,8.27631431072091,1.27046377952847e-16,1.25617106200878e-14
"ENSG00000232037",0,NA,NA,NA,NA,NA
"ENSG00000283234",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000219073",0,NA,NA,NA,NA,NA
"ENSG00000285959",0,NA,NA,NA,NA,NA
"ENSG00000273610",0,NA,NA,NA,NA,NA
"ENSG00000201919",0,NA,NA,NA,NA,NA
"ENSG00000142789",0,NA,NA,NA,NA,NA
"ENSG00000278124",0,NA,NA,NA,NA,NA
"ENSG00000201273",0,NA,NA,NA,NA,NA
"ENSG00000228397",0,NA,NA,NA,NA,NA
"ENSG00000218510",2.48615850029658,0.133811967308088,1.65131352399538,0.0810336531274374,0.935415189173196,NA
"ENSG00000285752",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000285794",0,NA,NA,NA,NA,NA
"ENSG00000230068",0,NA,NA,NA,NA,NA
"ENSG00000271428",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000162552",40.0555454321505,1.32994726795971,0.375480504370198,3.54198753991358,0.000397124232467917,0.00607592394356136
"ENSG00000285873",0.779526154488702,3.15735719566361,4.01530289457561,0.78633101376461,0.431673587537249,NA
"ENSG00000266564",0,NA,NA,NA,NA,NA
"ENSG00000285417",0,NA,NA,NA,NA,NA
"ENSG00000263961",0,NA,NA,NA,NA,NA
"ENSG00000252692",0,NA,NA,NA,NA,NA
"ENSG00000198049",0,NA,NA,NA,NA,NA
"ENSG00000226780",0,NA,NA,NA,NA,NA
"ENSG00000287432",0,NA,NA,NA,NA,NA
"ENSG00000225483",0,NA,NA,NA,NA,NA
"ENSG00000236889",0,NA,NA,NA,NA,NA
"ENSG00000196550",2.23263974890817,-0.190499854494036,1.76509253518802,-0.107926270547478,0.914054177951183,NA
"ENSG00000266028",135.733020473155,0.00656482382150648,0.195313975424578,0.033611644057911,0.973186836900197,0.991293584335264
"ENSG00000229509",0,NA,NA,NA,NA,NA
"ENSG00000263528",73.3123867485211,0.873523992569704,0.270393573196654,3.23056492150574,0.00123545843215795,0.0155860864407805
"ENSG00000278465",0,NA,NA,NA,NA,NA
"ENSG00000162888",1.54502997622907,2.46475576817943,2.5912964822919,0.951167025858595,0.341519594367779,NA
"ENSG00000261000",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000266094",47.6302531025765,-0.425981843920746,0.332770223278202,-1.28010805691775,0.200507135474368,0.531587953945115
"ENSG00000234981",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000279946",0,NA,NA,NA,NA,NA
"ENSG00000143486",143.472116112059,-0.108070602410503,0.19803507713187,-0.545714446024832,0.585262240262555,0.848346036371049
"ENSG00000280114",0,NA,NA,NA,NA,NA
"ENSG00000236698",8.76400905847873,0.547505816602492,0.798608250554981,0.68557495645958,0.492981178372768,NA
"ENSG00000268869",0,NA,NA,NA,NA,NA
"ENSG00000279151",0,NA,NA,NA,NA,NA
"ENSG00000282740",0,NA,NA,NA,NA,NA
"ENSG00000058453",20.6970432873737,0.16883019223331,0.505055503185982,0.334280472479357,0.73816792444922,NA
"ENSG00000227684",0,NA,NA,NA,NA,NA
"ENSG00000207389",0,NA,NA,NA,NA,NA
"ENSG00000186715",1.78042948223654,1.45746596023138,2.11128657301581,0.690321237703652,0.489992195132195,NA
"ENSG00000228549",0,NA,NA,NA,NA,NA
"ENSG00000143494",0,NA,NA,NA,NA,NA
"ENSG00000215883",6.21798740951961,0.0173428440377389,0.955245362105162,0.0181553815655476,0.985514897115886,NA
"ENSG00000227152",0,NA,NA,NA,NA,NA
"ENSG00000162650",9.65031034644105,-0.243391174484547,0.77600606898378,-0.313645967747753,0.753789942708457,NA
"ENSG00000120334",17.9748693761083,0.296392328412458,0.547855274111498,0.541004791627027,0.588504280022978,NA
"ENSG00000162714",39.1383800128832,0.188800524491494,0.364430069227661,0.518070654519865,0.604408973947509,NA
"ENSG00000152061",141.415149168414,-0.10972867301681,0.19146187208898,-0.573109788489973,0.566570359982891,0.836999039089741
"ENSG00000116748",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000177414",0,NA,NA,NA,NA,NA
"ENSG00000286015",0,NA,NA,NA,NA,NA
"ENSG00000143147",93.2349416068752,0.40479030158461,0.241095492996912,1.67896254116121,0.0931593444014262,0.345406108331433
"ENSG00000134256",6.92828284017463,-0.281501168316004,0.900504957567055,-0.312603685244056,0.754581777940961,NA
"ENSG00000049246",27.3761248027469,-0.525906389729443,0.448356268211189,-1.17296540054555,0.24080968088361,NA
"ENSG00000197084",1.72475159118881,-0.266883587927873,2.25613830799406,-0.118292210624782,0.905836129087737,NA
"ENSG00000273213",3.46475732504867,-0.718252935038491,1.47659972512958,-0.486423587120377,0.626666870470116,NA
"ENSG00000135838",11.49064680133,-1.25130211890966,0.742276422665401,-1.68576298626922,0.0918414596279173,NA
"ENSG00000180198",230.247111386839,-0.150450305786268,0.152924947943053,-0.983817930363422,0.325205041620416,0.665444270405704
"ENSG00000159527",5.30458045598538,0.83525214503869,1.08461113367025,0.770093648414112,0.441244343431334,NA
"ENSG00000203963",0,NA,NA,NA,NA,NA
"ENSG00000116922",56.6070198330767,-0.636233940609789,0.308204932252361,-2.0643210864933,0.0389872830150768,0.203691815488281
"ENSG00000179546",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000183586",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000143536",8.97686931150927,0.129569456408864,0.795511255505367,0.162875704790062,0.870616300136642,NA
"ENSG00000186207",0,NA,NA,NA,NA,NA
"ENSG00000169509",20.2305321139827,1.18850620849238,0.528478796909089,2.24891938038685,0.0245176257380669,NA
"ENSG00000185966",0.525772653119108,2.58764883082736,4.89142907085506,0.529016938269744,0.596793699813027,NA
"ENSG00000163202",0.710295430655014,-2.88964790230014,4.2740426755829,-0.67609243089882,0.498981962018734,NA
"ENSG00000232862",0,NA,NA,NA,NA,NA
"ENSG00000092850",0,NA,NA,NA,NA,NA
"ENSG00000116863",162.417497347609,0.150718479781481,0.179587823177947,0.839246654446833,0.401330911682477,0.726064224804647
"ENSG00000171812",3.030519898759,1.1312288885523,1.49800378365342,0.755157564284245,0.450154447214568,NA
"ENSG00000054116",210.065239554578,-0.0372423082973582,0.158020858739842,-0.235679698201566,0.813681224664636,0.945416620694744
"ENSG00000116871",598.979328521881,0.523403716947699,0.0967871877644299,5.40777895336323,6.38111101717311e-08,2.49874198741779e-06
"ENSG00000264592",0,NA,NA,NA,NA,NA
"ENSG00000231849",0,NA,NA,NA,NA,NA
"ENSG00000160094",35.1395536284412,-0.234902842893763,0.388584192216661,-0.604509518397469,0.545504942871132,NA
"ENSG00000270115",0.475130674628732,-2.30915258556367,4.89227491787223,-0.471999759688072,0.636926960118735,NA
"ENSG00000184389",0,NA,NA,NA,NA,NA
"ENSG00000225313",6.97388890610765,0.138555145712822,0.91435016620976,0.151534008340778,0.879554485797888,NA
"ENSG00000284154",0,NA,NA,NA,NA,NA
"ENSG00000222112",0.498051082585836,0.146838541519934,4.99518888362276,0.0293959938134391,0.976548767899281,NA
"ENSG00000233246",0,NA,NA,NA,NA,NA
"ENSG00000215790",4.57948614659482,-1.76490721226234,1.3081353045476,-1.34917787642213,0.177279839070436,NA
"ENSG00000263841",0,NA,NA,NA,NA,NA
"ENSG00000197956",5520.65204190079,-0.0733795216652626,0.032181319680148,-2.28018994853492,0.0225964252264176,0.142647824055039
"ENSG00000196154",35.9698681664192,-0.125962133452138,0.380606768360835,-0.330950849861712,0.740681611492966,NA
"ENSG00000188015",27.7507042423922,0.313933510561486,0.442198415925589,0.709938116590433,0.477742512198204,NA
"ENSG00000196754",23259.0197715623,-0.158018932993123,0.0161826640913855,-9.76470450729069,1.59576512661046e-22,2.21447406166468e-20
"ENSG00000285867",17.1400464855521,-0.0722069159805071,0.573552617982927,-0.125894144175376,0.899815718066986,NA
"ENSG00000188643",1695.38333014942,0.258124522095525,0.0584739024145048,4.41435429203535,1.01311924616015e-05,0.000256851706318166
"ENSG00000189334",6262.04425857628,-0.0709221777400407,0.0304691475737188,-2.32767187097859,0.0199295338875308,0.129960934089339
"ENSG00000189171",64.4671662031568,-0.369305882765617,0.285842584648301,-1.29199042619912,0.19636046010672,0.525414623709009
"ENSG00000271853",0,NA,NA,NA,NA,NA
"ENSG00000160678",8.5379771276424,0.648128665490239,0.806724137429999,0.803408049193865,0.421738924178378,NA
"ENSG00000272030",0,NA,NA,NA,NA,NA
"ENSG00000160679",132.342074520562,0.171556727587466,0.197628024825584,0.868078946489867,0.385351115698674,0.717713050430072
"ENSG00000143553",32.8611453596624,0.0460002782637597,0.402460349033863,0.114297665283517,0.909001833205752,NA
"ENSG00000214193",184.255536890274,0.37336373119348,0.168453631785744,2.21641841280312,0.026662859817093,0.158278872525393
"ENSG00000286379",3.75955047975631,0.324250191920638,1.30624489631478,0.24823078186596,0.803955851033601,NA
"ENSG00000196182",48.7194738715175,0.325272143142429,0.328552675524666,0.990015201133281,0.322166689056976,0.663215793691901
"ENSG00000181817",43.9491687528529,-0.0133366470299536,0.346668705454659,-0.0384708709500111,0.969312255899004,0.990218254444159
"ENSG00000222821",0,NA,NA,NA,NA,NA
"ENSG00000116885",19.6541174823732,0.969816871202222,0.533969784558131,1.81623923159765,0.0693336824499988,NA
"ENSG00000201448",0,NA,NA,NA,NA,NA
"ENSG00000116898",322.561520873897,-0.0645776047024883,0.126974623682295,-0.50858669889874,0.61104195418334,0.860056336758206
"ENSG00000119535",0,NA,NA,NA,NA,NA
"ENSG00000142694",0,NA,NA,NA,NA,NA
"ENSG00000134686",189.51076705062,0.202112020852378,0.165312723451304,1.22260414463448,0.221479246941155,0.556335612354569
"ENSG00000232237",0,NA,NA,NA,NA,NA
"ENSG00000225857",0.493484669990856,0.134102644828314,4.99610070018908,0.0268414615468497,0.978586183587433,NA
"ENSG00000135835",5.97322032834099,0.135094972802579,0.979102603226694,0.137978361366179,0.890257519086471,NA
"ENSG00000243155",1.02405848568613,1.71516248811407,3.1975505328185,0.536398868605911,0.591682913173684,NA
"ENSG00000232586",0.75637099655041,1.13748649338553,3.85785663115635,0.294849343077992,0.768108970759768,NA
"ENSG00000251520",0,NA,NA,NA,NA,NA
"ENSG00000270711",0,NA,NA,NA,NA,NA
"ENSG00000135823",195.791614880484,0.148923447811148,0.164159109552342,0.907189666277178,0.364306507407209,0.700248943954778
"ENSG00000237292",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000225359",0,NA,NA,NA,NA,NA
"ENSG00000153029",277.214147079452,-0.343200514714191,0.140940190262918,-2.43507912167541,0.0148885337427582,0.105056469139355
"ENSG00000117500",86.9497774663335,-0.0158110655605555,0.246201256801893,-0.0642200846816877,0.948794985140626,0.984903980638104
"ENSG00000237003",0,NA,NA,NA,NA,NA
"ENSG00000225297",0,NA,NA,NA,NA,NA
"ENSG00000223745",76.6272151868028,-0.576400424197024,0.2638334136413,-2.18471351388676,0.0289098587062186,0.16728382031177
"ENSG00000229567",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000122483",14.4422014821309,0.133585636789697,0.605115512871212,0.220760555543927,0.825278877937372,NA
"ENSG00000274386",0.738017001188286,-0.858953337025799,3.91600103205655,-0.219344512423355,0.826381690130016,NA
"ENSG00000177868",10.9184316633622,-0.130267564883239,0.702686079875873,-0.185385150800555,0.852926954497607,NA
"ENSG00000120370",18.5938643299151,-0.213715205788374,0.536723510313782,-0.398184915848815,0.690493884063276,NA
"ENSG00000240553",0,NA,NA,NA,NA,NA
"ENSG00000263793",0,NA,NA,NA,NA,NA
"ENSG00000266802",0.262886326559554,1.58520202967493,4.99593334402823,0.317298474682367,0.751017134642685,NA
"ENSG00000229010",0,NA,NA,NA,NA,NA
"ENSG00000206935",0,NA,NA,NA,NA,NA
"ENSG00000252578",0,NA,NA,NA,NA,NA
"ENSG00000004487",341.291222390608,-0.070278072371922,0.123320547457606,-0.569881287593876,0.568758217343031,0.837588068037843
"ENSG00000196734",2.97065675009646,-0.3517581801615,1.48550449694213,-0.236793749790448,0.812816800627052,NA
"ENSG00000186844",0,NA,NA,NA,NA,NA
"ENSG00000235942",0,NA,NA,NA,NA,NA
"ENSG00000285946",0,NA,NA,NA,NA,NA
"ENSG00000163206",0,NA,NA,NA,NA,NA
"ENSG00000163207",449.193755788394,1.25214479108643,0.112031228033006,11.1767478860227,5.29966295656846e-29,9.98103190153726e-27
"ENSG00000224308",0,NA,NA,NA,NA,NA
"ENSG00000283227",0,NA,NA,NA,NA,NA
"ENSG00000184148",0.973416507195757,-1.45871671205545,3.28750613215368,-0.443715282471528,0.657248444956795,NA
"ENSG00000163209",190.206630521493,0.0321697708678604,0.165622673590204,0.194235307102078,0.845991638211645,0.957023644822763
"ENSG00000234262",0,NA,NA,NA,NA,NA
"ENSG00000252920",0,NA,NA,NA,NA,NA
"ENSG00000169469",574.7021369114,1.10976330713088,0.0978588225409682,11.3404522792647,8.2715859988141e-30,1.67764731411845e-27
"ENSG00000163216",87.8036427874722,2.81458260035892,0.297359871948041,9.46524015469958,2.9288725297825e-21,3.73667446944832e-19
"ENSG00000241794",97.7714312495944,1.79598172603724,0.256425857854501,7.00390257466275,2.48929245875579e-12,1.71220029119637e-10
"ENSG00000196805",0.521206240524128,2.57619555338542,4.89227011434798,0.526584896821211,0.598481882424069,NA
"ENSG00000203785",11.8722024923447,3.17222770577449,0.87507034068159,3.62511167194131,0.000288836614061264,NA
"ENSG00000244094",1.04241248104826,3.5762315621348,3.30776976243351,1.08116096916727,0.279625516575733,NA
"ENSG00000229035",0.525772653119108,2.58764883082736,4.89142907085506,0.529016938269744,0.596793699813027,NA
"ENSG00000159516",0,NA,NA,NA,NA,NA
"ENSG00000162706",0,NA,NA,NA,NA,NA
"ENSG00000222552",0,NA,NA,NA,NA,NA
"ENSG00000225670",0,NA,NA,NA,NA,NA
"ENSG00000213088",0,NA,NA,NA,NA,NA
"ENSG00000228560",0,NA,NA,NA,NA,NA
"ENSG00000249730",0,NA,NA,NA,NA,NA
"ENSG00000196184",0,NA,NA,NA,NA,NA
"ENSG00000224943",0,NA,NA,NA,NA,NA
"ENSG00000179639",0,NA,NA,NA,NA,NA
"ENSG00000225315",0,NA,NA,NA,NA,NA
"ENSG00000142661",6.71542258714409,0.24436167910772,0.950727929367753,0.257025876235932,0.797158797585906,NA
"ENSG00000230703",0,NA,NA,NA,NA,NA
"ENSG00000142677",10.3324870026441,0.632799122535767,0.779897842971366,0.811387194154606,0.417143350841507,NA
"ENSG00000185436",57.5060375349093,-0.430197011701863,0.30271886361867,-1.42111068520585,0.155284584124929,0.46535075914677
"ENSG00000286185",0,NA,NA,NA,NA,NA
"ENSG00000230023",0,NA,NA,NA,NA,NA
"ENSG00000232298",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000163435",328.592373668125,0.0485419171984425,0.125604287582333,0.386467039722855,0.699150808556599,0.903835257268348
"ENSG00000249007",1.01949207309115,1.70803122415292,3.20507661322521,0.53291432008365,0.594092891938272,NA
"ENSG00000232296",0,NA,NA,NA,NA,NA
"ENSG00000235811",0,NA,NA,NA,NA,NA
"ENSG00000212512",0,NA,NA,NA,NA,NA
"ENSG00000227109",0,NA,NA,NA,NA,NA
"ENSG00000243323",0,NA,NA,NA,NA,NA
"ENSG00000133067",1.96038584717747,-0.609880452959581,2.05438283743333,-0.296867965330914,0.766567314169091,NA
"ENSG00000077152",19.6543379963275,0.169250505275779,0.529404819869464,0.319699592681289,0.749196068584169,NA
"ENSG00000143851",0,NA,NA,NA,NA,NA
"ENSG00000116991",56.41671306905,-0.247323904505724,0.306490979966433,-0.806953289564383,0.419693395105864,0.737399990068277
"ENSG00000116350",546.763294378777,-0.046979063607217,0.0993692846551031,-0.472772484679494,0.636375506617867,0.874445507433438
"ENSG00000117501",0,NA,NA,NA,NA,NA
"ENSG00000226552",0,NA,NA,NA,NA,NA
"ENSG00000007933",1.20378010064587,-1.86314255732351,2.92146348031451,-0.63774288806887,0.523641062348492,NA
"ENSG00000221390",0,NA,NA,NA,NA,NA
"ENSG00000283598",0,NA,NA,NA,NA,NA
"ENSG00000117507",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000094963",1.5590523089774,4.15755032908369,2.63641243898096,1.57697265708953,0.114801816724483,NA
